date,bases,open_access_bases,bytes,open_access_bytes
01/19/2011,7.36803E+13,6.25819E+13,1.64972E+14,1.53198E+14
01/20/2011,7.37127E+13,6.26144E+13,1.6502E+14,1.53246E+14
01/21/2011,7.37231E+13,6.26242E+13,1.65069E+14,1.53293E+14
01/23/2011,7.37233E+13,6.26244E+13,1.65069E+14,1.53293E+14
01/24/2011,7.37781E+13,6.26781E+13,1.65146E+14,1.53364E+14
01/25/2011,7.38062E+13,6.27059E+13,1.65181E+14,1.53398E+14
01/26/2011,7.38083E+13,6.2708E+13,1.65184E+14,1.534E+14
01/27/2011,7.38225E+13,6.27222E+13,1.652E+14,1.53416E+14
01/28/2011,7.56486E+13,6.4547E+13,1.67148E+14,1.55363E+14
01/29/2011,7.57118E+13,6.46102E+13,1.67212E+14,1.55428E+14
01/31/2011,7.57587E+13,6.46571E+13,1.67265E+14,1.5548E+14
02/01/2011,7.59021E+13,6.48005E+13,1.67934E+14,1.5615E+14
02/02/2011,7.59114E+13,6.48098E+13,1.68029E+14,1.56245E+14
02/03/2011,7.64185E+13,6.53169E+13,1.69954E+14,1.5817E+14
02/04/2011,7.71446E+13,6.6043E+13,1.70736E+14,1.58952E+14
02/05/2011,7.71899E+13,6.60883E+13,1.70783E+14,1.58998E+14
02/06/2011,7.72976E+13,6.6196E+13,1.70894E+14,1.59109E+14
02/07/2011,7.89127E+13,6.78111E+13,1.72582E+14,1.60797E+14
02/08/2011,7.94135E+13,6.83119E+13,1.73127E+14,1.61342E+14
02/09/2011,7.96346E+13,6.8533E+13,1.73359E+14,1.61575E+14
02/10/2011,8.13294E+13,7.01255E+13,1.76325E+14,1.64498E+14
02/11/2011,8.49967E+13,7.18485E+13,1.79011E+14,1.66323E+14
02/12/2011,8.50274E+13,7.18792E+13,1.7907E+14,1.66381E+14
02/13/2011,8.50392E+13,7.1891E+13,1.79082E+14,1.66394E+14
02/14/2011,8.51084E+13,7.19602E+13,1.79157E+14,1.66469E+14
02/15/2011,8.60844E+13,7.23532E+13,1.80012E+14,1.67159E+14
02/16/2011,8.64501E+13,7.27189E+13,1.80433E+14,1.67581E+14
02/17/2011,8.73815E+13,7.36503E+13,1.81414E+14,1.68561E+14
02/18/2011,8.74431E+13,7.37118E+13,1.81483E+14,1.68631E+14
02/20/2011,8.77527E+13,7.40215E+13,1.82386E+14,1.69534E+14
02/21/2011,8.77531E+13,7.40218E+13,1.82387E+14,1.69535E+14
02/22/2011,8.77943E+13,7.4063E+13,1.82436E+14,1.69584E+14
02/23/2011,8.79418E+13,7.42106E+13,1.82595E+14,1.69743E+14
02/24/2011,8.81944E+13,7.44632E+13,1.82856E+14,1.70004E+14
02/25/2011,8.84781E+13,7.47468E+13,1.83538E+14,1.70686E+14
02/28/2011,9.06177E+13,7.47588E+13,1.84461E+14,1.70699E+14
03/01/2011,9.31929E+13,7.51049E+13,1.85837E+14,1.71075E+14
03/02/2011,9.40013E+13,7.51127E+13,1.8621E+14,1.71083E+14
03/03/2011,9.53285E+13,7.53261E+13,1.8694E+14,1.7131E+14
03/04/2011,9.53364E+13,7.53341E+13,1.86949E+14,1.71319E+14
03/07/2011,9.74807E+13,7.53344E+13,1.87801E+14,1.7132E+14
03/08/2011,9.82906E+13,7.53598E+13,1.88129E+14,1.71346E+14
03/09/2011,9.92545E+13,7.54053E+13,1.88531E+14,1.71397E+14
03/10/2011,9.9354E+13,7.55048E+13,1.88648E+14,1.71514E+14
03/11/2011,9.97537E+13,7.58244E+13,1.88991E+14,1.71823E+14
03/12/2011,1.01868E+14,7.79391E+13,1.9117E+14,1.74003E+14
03/14/2011,1.02897E+14,7.8692E+13,1.92065E+14,1.74775E+14
03/15/2011,1.04456E+14,8.02181E+13,1.93706E+14,1.76399E+14
03/16/2011,1.04711E+14,8.0462E+13,1.93978E+14,1.76666E+14
03/17/2011,1.06165E+14,8.10582E+13,1.94807E+14,1.77179E+14
03/18/2011,1.14136E+14,8.66811E+13,1.99482E+14,1.81044E+14
03/20/2011,1.14313E+14,8.66811E+13,1.99541E+14,1.81044E+14
03/21/2011,1.1451E+14,8.6878E+13,1.99689E+14,1.81191E+14
03/22/2011,1.14578E+14,8.69428E+13,1.99763E+14,1.81264E+14
03/23/2011,1.15315E+14,8.71387E+13,2.00247E+14,1.81466E+14
03/24/2011,1.16451E+14,8.71748E+13,2.00883E+14,1.81504E+14
03/25/2011,1.20771E+14,8.80227E+13,2.03429E+14,1.82214E+14
03/26/2011,1.20778E+14,8.80297E+13,2.03437E+14,1.82222E+14
03/27/2011,1.23038E+14,8.8033E+13,2.04632E+14,1.8223E+14
03/28/2011,1.23376E+14,8.83709E+13,2.05019E+14,1.82617E+14
03/29/2011,1.23433E+14,8.84254E+13,2.05081E+14,1.82678E+14
03/30/2011,1.23808E+14,8.88008E+13,2.05314E+14,1.8291E+14
03/31/2011,1.2423E+14,8.91812E+13,2.05605E+14,1.8318E+14
04/01/2011,1.26951E+14,9.13859E+13,2.07487E+14,1.84656E+14
04/02/2011,1.26996E+14,9.14311E+13,2.07522E+14,1.8469E+14
04/03/2011,1.27108E+14,9.15428E+13,2.07636E+14,1.84804E+14
04/04/2011,1.27408E+14,9.18431E+13,2.0791E+14,1.85079E+14
04/05/2011,1.27946E+14,9.23814E+13,2.084E+14,1.85568E+14
04/06/2011,1.28512E+14,9.29279E+13,2.08865E+14,1.86007E+14
04/07/2011,1.28652E+14,9.30684E+13,2.08993E+14,1.86134E+14
04/08/2011,1.29434E+14,9.32897E+13,2.09432E+14,1.86284E+14
04/09/2011,1.29617E+14,9.34724E+13,2.09564E+14,1.86416E+14
04/10/2011,1.29834E+14,9.36899E+13,2.09742E+14,1.86594E+14
04/11/2011,1.30416E+14,9.42721E+13,2.10147E+14,1.86999E+14
04/12/2011,1.30437E+14,9.42928E+13,2.10164E+14,1.87016E+14
04/13/2011,1.3053E+14,9.43852E+13,2.10239E+14,1.8709E+14
04/14/2011,1.30566E+14,9.44214E+13,2.10264E+14,1.87115E+14
04/15/2011,1.31756E+14,9.44552E+13,2.11192E+14,1.87143E+14
04/16/2011,1.31761E+14,9.44608E+13,2.11205E+14,1.87156E+14
04/18/2011,1.31888E+14,9.45874E+13,2.11277E+14,1.87229E+14
04/19/2011,1.31889E+14,9.4588E+13,2.11279E+14,1.8723E+14
04/20/2011,1.31894E+14,9.45939E+13,2.11283E+14,1.87235E+14
04/21/2011,1.32017E+14,9.4716E+13,2.11372E+14,1.87323E+14
04/22/2011,1.32028E+14,9.47271E+13,2.11383E+14,1.87334E+14
04/23/2011,1.32038E+14,9.47371E+13,2.11393E+14,1.87344E+14
04/24/2011,1.32084E+14,9.47838E+13,2.11425E+14,1.87376E+14
04/25/2011,1.32106E+14,9.47879E+13,2.11438E+14,1.8738E+14
04/26/2011,1.32398E+14,9.50796E+13,2.11634E+14,1.87575E+14
04/27/2011,1.32654E+14,9.53351E+13,2.11845E+14,1.87786E+14
04/28/2011,1.3338E+14,9.60615E+13,2.12318E+14,1.88259E+14
04/29/2011,1.33894E+14,9.65754E+13,2.12652E+14,1.88593E+14
04/30/2011,1.34232E+14,9.69133E+13,2.12835E+14,1.88776E+14
05/01/2011,1.35052E+14,9.77331E+13,2.13682E+14,1.89623E+14
05/02/2011,1.3509E+14,9.77701E+13,2.13713E+14,1.89652E+14
05/03/2011,1.35281E+14,9.79619E+13,2.13846E+14,1.89786E+14
05/04/2011,1.35417E+14,9.80852E+13,2.13947E+14,1.89877E+14
05/05/2011,1.35636E+14,9.83044E+13,2.14124E+14,1.90054E+14
05/06/2011,1.35795E+14,9.84629E+13,2.14222E+14,1.90152E+14
05/07/2011,1.35795E+14,9.84634E+13,2.14223E+14,1.90153E+14
05/08/2011,1.35795E+14,9.84634E+13,2.14223E+14,1.90153E+14
05/09/2011,1.35818E+14,9.84853E+13,2.14235E+14,1.90164E+14
05/10/2011,1.37284E+14,9.99518E+13,2.1536E+14,1.91289E+14
05/11/2011,1.37321E+14,9.99888E+13,2.15396E+14,1.91326E+14
05/12/2011,1.37465E+14,1.00133E+14,2.15508E+14,1.91437E+14
05/13/2011,1.3754E+14,1.00208E+14,2.15562E+14,1.91492E+14
05/14/2011,1.37545E+14,1.00213E+14,2.15577E+14,1.91506E+14
05/16/2011,1.37553E+14,1.00221E+14,2.15583E+14,1.91512E+14
05/17/2011,1.37723E+14,1.00391E+14,2.15731E+14,1.9166E+14
05/18/2011,1.3783E+14,1.00498E+14,2.15811E+14,1.9174E+14
05/19/2011,1.3845E+14,1.0051E+14,2.16109E+14,1.91749E+14
05/20/2011,1.38459E+14,1.0052E+14,2.1612E+14,1.9176E+14
05/21/2011,1.3846E+14,1.00521E+14,2.16123E+14,1.91764E+14
05/22/2011,1.39423E+14,1.0061E+14,2.16606E+14,1.91834E+14
05/23/2011,1.39775E+14,1.00827E+14,2.1687E+14,1.92033E+14
05/24/2011,1.40146E+14,1.00985E+14,2.17124E+14,1.92185E+14
05/25/2011,1.40742E+14,1.01031E+14,2.17418E+14,1.92213E+14
05/26/2011,1.41292E+14,1.01045E+14,2.17705E+14,1.92246E+14
05/27/2011,1.41529E+14,1.01158E+14,2.17884E+14,1.92371E+14
05/28/2011,1.41531E+14,1.01159E+14,2.17887E+14,1.92374E+14
05/30/2011,1.41542E+14,1.0117E+14,2.17894E+14,1.92381E+14
05/31/2011,1.41701E+14,1.01193E+14,2.17979E+14,1.92406E+14
06/01/2011,1.42033E+14,1.01414E+14,2.18275E+14,1.92655E+14
06/02/2011,1.42522E+14,1.01903E+14,2.18678E+14,1.93058E+14
06/03/2011,1.42757E+14,1.02108E+14,2.18843E+14,1.93209E+14
06/05/2011,1.42949E+14,1.02299E+14,2.18966E+14,1.93332E+14
06/06/2011,1.4441E+14,1.02405E+14,2.19673E+14,1.93401E+14
06/07/2011,1.44972E+14,1.02464E+14,2.19944E+14,1.93437E+14
06/08/2011,1.45875E+14,1.0289E+14,2.20451E+14,1.93719E+14
06/09/2011,1.46375E+14,1.03316E+14,2.20769E+14,1.94006E+14
06/10/2011,1.46499E+14,1.03359E+14,2.20844E+14,1.94046E+14
06/12/2011,1.46508E+14,1.03368E+14,2.2085E+14,1.94052E+14
06/13/2011,1.46538E+14,1.03373E+14,2.20868E+14,1.94056E+14
06/14/2011,1.46686E+14,1.03517E+14,2.20981E+14,1.94168E+14
06/15/2011,1.46948E+14,1.03779E+14,2.21153E+14,1.9434E+14
06/16/2011,1.4702E+14,1.0385E+14,2.21207E+14,1.94394E+14
06/17/2011,1.47133E+14,1.03964E+14,2.21323E+14,1.9451E+14
06/19/2011,1.47169E+14,1.04E+14,2.21366E+14,1.94553E+14
06/20/2011,1.47181E+14,1.0401E+14,2.21375E+14,1.94562E+14
06/21/2011,1.47185E+14,1.04014E+14,2.21378E+14,1.94564E+14
06/22/2011,1.47375E+14,1.04204E+14,2.21545E+14,1.94731E+14
06/23/2011,1.47549E+14,1.04378E+14,2.21791E+14,1.94977E+14
06/24/2011,1.47761E+14,1.0459E+14,2.21938E+14,1.95124E+14
06/25/2011,1.48055E+14,1.04883E+14,2.2213E+14,1.95316E+14
06/26/2011,1.48078E+14,1.04906E+14,2.22145E+14,1.95331E+14
06/27/2011,1.48111E+14,1.0494E+14,2.2217E+14,1.95356E+14
06/28/2011,1.48659E+14,1.05488E+14,2.2266E+14,1.95846E+14
06/29/2011,1.49236E+14,1.06052E+14,2.23135E+14,1.96315E+14
06/30/2011,1.4935E+14,1.06167E+14,2.23293E+14,1.96473E+14
07/01/2011,1.49384E+14,1.062E+14,2.23332E+14,1.96512E+14
07/02/2011,1.50214E+14,1.07031E+14,2.24185E+14,1.97364E+14
07/04/2011,1.50221E+14,1.07038E+14,2.24192E+14,1.97372E+14
07/05/2011,1.50685E+14,1.07501E+14,2.24575E+14,1.97755E+14
07/06/2011,1.50915E+14,1.07732E+14,2.24729E+14,1.97908E+14
07/07/2011,1.51059E+14,1.07875E+14,2.24831E+14,1.98011E+14
07/08/2011,1.51478E+14,1.08295E+14,2.25087E+14,1.98267E+14
07/09/2011,1.51508E+14,1.08324E+14,2.2511E+14,1.9829E+14
07/10/2011,1.51626E+14,1.08442E+14,2.25185E+14,1.98365E+14
07/11/2011,1.51688E+14,1.08504E+14,2.25235E+14,1.98415E+14
07/12/2011,1.51688E+14,1.08504E+14,2.25236E+14,1.98416E+14
07/13/2011,1.52067E+14,1.08718E+14,2.25456E+14,1.98562E+14
07/14/2011,1.52739E+14,1.08731E+14,2.25751E+14,1.9858E+14
07/15/2011,1.54298E+14,1.08888E+14,2.26454E+14,1.98683E+14
07/16/2011,1.54306E+14,1.08897E+14,2.2646E+14,1.98689E+14
07/17/2011,1.5434E+14,1.08931E+14,2.26486E+14,1.98716E+14
07/18/2011,1.58474E+14,1.09007E+14,2.28338E+14,1.98761E+14
07/19/2011,1.58824E+14,1.09295E+14,2.2856E+14,1.98957E+14
07/20/2011,1.58975E+14,1.09446E+14,2.28694E+14,1.99091E+14
07/21/2011,1.59091E+14,1.09563E+14,2.28776E+14,1.99174E+14
07/22/2011,1.59316E+14,1.09722E+14,2.28922E+14,1.9929E+14
07/24/2011,1.59772E+14,1.10178E+14,2.2921E+14,1.99578E+14
07/25/2011,1.59822E+14,1.10184E+14,2.29245E+14,1.99583E+14
07/26/2011,1.62808E+14,1.10388E+14,2.31072E+14,1.99715E+14
07/27/2011,1.65028E+14,1.11194E+14,2.32539E+14,2.00274E+14
07/28/2011,1.65626E+14,1.11791E+14,2.33043E+14,2.00777E+14
07/29/2011,1.65946E+14,1.12091E+14,2.33232E+14,2.00953E+14
07/31/2011,1.65947E+14,1.12091E+14,2.33233E+14,2.00954E+14
08/01/2011,1.66066E+14,1.1221E+14,2.33332E+14,2.01053E+14
08/02/2011,1.66217E+14,1.12362E+14,2.33429E+14,2.0115E+14
08/03/2011,1.6624E+14,1.12384E+14,2.33458E+14,2.01179E+14
08/04/2011,1.66347E+14,1.12402E+14,2.33535E+14,2.01196E+14
08/05/2011,1.66365E+14,1.12419E+14,2.33553E+14,2.01214E+14
08/06/2011,1.66365E+14,1.12419E+14,2.33554E+14,2.01214E+14
08/07/2011,1.6639E+14,1.12444E+14,2.33579E+14,2.0124E+14
08/08/2011,1.66459E+14,1.12513E+14,2.3363E+14,2.0129E+14
08/09/2011,1.6653E+14,1.12582E+14,2.33699E+14,2.01354E+14
08/10/2011,1.66702E+14,1.12754E+14,2.33813E+14,2.01468E+14
08/11/2011,1.66761E+14,1.12813E+14,2.33867E+14,2.01522E+14
08/12/2011,1.66952E+14,1.13003E+14,2.33987E+14,2.01642E+14
08/13/2011,1.66953E+14,1.13003E+14,2.3399E+14,2.01642E+14
08/14/2011,1.66962E+14,1.13003E+14,2.34012E+14,2.01642E+14
08/15/2011,1.67062E+14,1.13024E+14,2.34059E+14,2.01662E+14
08/16/2011,1.68984E+14,1.13026E+14,2.34878E+14,2.01667E+14
08/17/2011,1.69663E+14,1.13705E+14,2.35349E+14,2.02139E+14
08/18/2011,1.70817E+14,1.13747E+14,2.35856E+14,2.02167E+14
08/19/2011,1.70818E+14,1.13748E+14,2.35856E+14,2.02168E+14
08/20/2011,1.70823E+14,1.13748E+14,2.3586E+14,2.02168E+14
08/22/2011,1.71968E+14,1.1487E+14,2.36632E+14,2.02922E+14
08/23/2011,1.723E+14,1.15203E+14,2.36865E+14,2.03155E+14
08/24/2011,1.72423E+14,1.15325E+14,2.36949E+14,2.03238E+14
08/25/2011,1.72576E+14,1.15477E+14,2.37056E+14,2.03345E+14
08/26/2011,1.73248E+14,1.15828E+14,2.37458E+14,2.03592E+14
08/27/2011,1.73248E+14,1.15828E+14,2.37458E+14,2.03592E+14
08/28/2011,1.7327E+14,1.1585E+14,2.37475E+14,2.03609E+14
08/29/2011,1.76542E+14,1.15864E+14,2.39002E+14,2.0363E+14
08/30/2011,1.76988E+14,1.1631E+14,2.39379E+14,2.04006E+14
08/31/2011,1.772E+14,1.16523E+14,2.39541E+14,2.04168E+14
09/01/2011,1.77767E+14,1.17089E+14,2.39966E+14,2.04594E+14
09/02/2011,1.77807E+14,1.17129E+14,2.39991E+14,2.04618E+14
09/03/2011,1.77873E+14,1.17133E+14,2.40046E+14,2.04628E+14
09/04/2011,1.77873E+14,1.17133E+14,2.40046E+14,2.04628E+14
09/05/2011,1.77993E+14,1.17133E+14,2.40129E+14,2.04628E+14
09/06/2011,1.7812E+14,1.17252E+14,2.4024E+14,2.04733E+14
09/07/2011,1.78147E+14,1.17279E+14,2.40257E+14,2.04751E+14
09/08/2011,1.78307E+14,1.17439E+14,2.40407E+14,2.04901E+14
09/09/2011,1.78474E+14,1.17606E+14,2.40558E+14,2.05052E+14
09/10/2011,1.78475E+14,1.17607E+14,2.40561E+14,2.05055E+14
09/11/2011,1.78513E+14,1.17646E+14,2.40586E+14,2.05079E+14
09/12/2011,1.78639E+14,1.17771E+14,2.40686E+14,2.0518E+14
09/13/2011,1.78695E+14,1.17828E+14,2.40733E+14,2.05227E+14
09/14/2011,1.78857E+14,1.17989E+14,2.40857E+14,2.0535E+14
09/15/2011,1.79431E+14,1.18564E+14,2.41244E+14,2.05738E+14
09/16/2011,1.80302E+14,1.19434E+14,2.41806E+14,2.063E+14
09/18/2011,1.80308E+14,1.19441E+14,2.41813E+14,2.06306E+14
09/19/2011,1.80413E+14,1.19546E+14,2.41885E+14,2.06378E+14
09/20/2011,1.80465E+14,1.19597E+14,2.41928E+14,2.06421E+14
09/21/2011,1.80475E+14,1.19607E+14,2.41938E+14,2.06432E+14
09/22/2011,1.80561E+14,1.19693E+14,2.42019E+14,2.06512E+14
09/23/2011,1.80605E+14,1.19737E+14,2.42057E+14,2.0655E+14
09/24/2011,1.80616E+14,1.19748E+14,2.42068E+14,2.06562E+14
09/26/2011,1.81727E+14,1.2084E+14,2.42811E+14,2.07297E+14
09/27/2011,1.8233E+14,1.21444E+14,2.43212E+14,2.07697E+14
09/28/2011,1.8282E+14,1.21934E+14,2.43521E+14,2.08006E+14
09/29/2011,1.82901E+14,1.22014E+14,2.43576E+14,2.08061E+14
09/30/2011,1.83601E+14,1.22715E+14,2.44038E+14,2.08524E+14
10/01/2011,1.83856E+14,1.2297E+14,2.44215E+14,2.087E+14
10/02/2011,1.8405E+14,1.23163E+14,2.44331E+14,2.08816E+14
10/03/2011,1.84518E+14,1.23631E+14,2.44631E+14,2.09116E+14
10/04/2011,1.84626E+14,1.23739E+14,2.44705E+14,2.0919E+14
10/05/2011,1.849E+14,1.24013E+14,2.44892E+14,2.09377E+14
10/06/2011,1.85635E+14,1.24748E+14,2.45383E+14,2.09868E+14
10/07/2011,1.86143E+14,1.25256E+14,2.45763E+14,2.10248E+14
10/08/2011,1.86184E+14,1.25297E+14,2.45791E+14,2.10277E+14
10/09/2011,1.86205E+14,1.25318E+14,2.45806E+14,2.10292E+14
10/10/2011,1.86283E+14,1.25397E+14,2.45858E+14,2.10343E+14
10/11/2011,1.86911E+14,1.26024E+14,2.46492E+14,2.10977E+14
10/12/2011,1.88015E+14,1.27128E+14,2.47229E+14,2.11715E+14
10/13/2011,1.90303E+14,1.29416E+14,2.48844E+14,2.13329E+14
10/14/2011,1.91687E+14,1.30799E+14,2.49963E+14,2.14448E+14
10/15/2011,1.91693E+14,1.30803E+14,2.49966E+14,2.1445E+14
10/16/2011,1.92069E+14,1.3118E+14,2.50236E+14,2.1472E+14
10/17/2011,1.92902E+14,1.31844E+14,2.50896E+14,2.15279E+14
10/18/2011,1.93276E+14,1.32219E+14,2.51171E+14,2.15553E+14
10/19/2011,1.93396E+14,1.32339E+14,2.51279E+14,2.15662E+14
10/20/2011,1.93449E+14,1.32391E+14,2.5132E+14,2.15702E+14
10/21/2011,1.93521E+14,1.32464E+14,2.51357E+14,2.1574E+14
10/22/2011,1.93524E+14,1.32467E+14,2.5136E+14,2.15743E+14
10/23/2011,1.93575E+14,1.32518E+14,2.51394E+14,2.15777E+14
10/24/2011,1.94388E+14,1.32668E+14,2.51814E+14,2.15876E+14
10/25/2011,1.94646E+14,1.32927E+14,2.52007E+14,2.1607E+14
10/26/2011,1.94862E+14,1.33143E+14,2.52237E+14,2.163E+14
10/27/2011,1.94934E+14,1.33214E+14,2.52298E+14,2.16361E+14
10/28/2011,1.95146E+14,1.33427E+14,2.52431E+14,2.16494E+14
10/29/2011,1.9619E+14,1.3447E+14,2.53132E+14,2.17195E+14
10/30/2011,1.96235E+14,1.34516E+14,2.53164E+14,2.17227E+14
10/31/2011,1.96698E+14,1.34909E+14,2.53473E+14,2.17501E+14
11/01/2011,1.98535E+14,1.36746E+14,2.54834E+14,2.18862E+14
11/02/2011,1.99742E+14,1.37952E+14,2.5564E+14,2.19668E+14
11/03/2011,2.16636E+14,1.5439E+14,2.68464E+14,2.32256E+14
11/04/2011,2.1751E+14,1.54555E+14,2.68868E+14,2.32368E+14
11/05/2011,2.1751E+14,1.54555E+14,2.68869E+14,2.32369E+14
11/06/2011,2.20199E+14,1.54875E+14,2.70188E+14,2.32597E+14
11/07/2011,2.21159E+14,1.54979E+14,2.70663E+14,2.32683E+14
11/08/2011,2.21301E+14,1.55122E+14,2.70817E+14,2.32837E+14
11/09/2011,2.23124E+14,1.55992E+14,2.71857E+14,2.3345E+14
11/10/2011,2.2348E+14,1.56348E+14,2.72111E+14,2.33704E+14
11/11/2011,2.23488E+14,1.56356E+14,2.72117E+14,2.3371E+14
11/12/2011,2.23504E+14,1.56372E+14,2.72127E+14,2.3372E+14
11/13/2011,2.23646E+14,1.56514E+14,2.72223E+14,2.33816E+14
11/14/2011,2.24698E+14,1.57566E+14,2.72906E+14,2.34499E+14
11/15/2011,2.24853E+14,1.57721E+14,2.73007E+14,2.346E+14
11/16/2011,2.24933E+14,1.57796E+14,2.73069E+14,2.34661E+14
11/17/2011,2.24959E+14,1.57823E+14,2.73096E+14,2.34688E+14
11/18/2011,2.2508E+14,1.57893E+14,2.73186E+14,2.34741E+14
11/19/2011,2.25085E+14,1.57898E+14,2.73192E+14,2.34748E+14
11/21/2011,2.27711E+14,1.58683E+14,2.74545E+14,2.3525E+14
11/22/2011,2.2842E+14,1.58718E+14,2.74888E+14,2.35285E+14
11/23/2011,2.29984E+14,1.59207E+14,2.75799E+14,2.35697E+14
11/24/2011,2.29985E+14,1.59207E+14,2.758E+14,2.35699E+14
11/25/2011,2.30849E+14,1.59207E+14,2.76196E+14,2.35699E+14
11/27/2011,2.30921E+14,1.59279E+14,2.76264E+14,2.35767E+14
11/28/2011,2.3303E+14,1.59461E+14,2.77284E+14,2.35898E+14
11/29/2011,2.3329E+14,1.59579E+14,2.77427E+14,2.35974E+14
11/30/2011,2.33928E+14,1.60217E+14,2.77846E+14,2.36393E+14
12/01/2011,2.34187E+14,1.60476E+14,2.78366E+14,2.36913E+14
12/02/2011,2.35722E+14,1.62011E+14,2.79461E+14,2.38008E+14
12/03/2011,2.36616E+14,1.62905E+14,2.80216E+14,2.38763E+14
12/04/2011,2.36673E+14,1.62962E+14,2.80256E+14,2.38802E+14
12/05/2011,2.37446E+14,1.63735E+14,2.80919E+14,2.39466E+14
12/06/2011,2.38008E+14,1.64297E+14,2.81347E+14,2.39894E+14
12/07/2011,2.38167E+14,1.64456E+14,2.81496E+14,2.40043E+14
12/08/2011,2.39565E+14,1.64953E+14,2.82298E+14,2.40419E+14
12/09/2011,2.39821E+14,1.65209E+14,2.82472E+14,2.40593E+14
12/10/2011,2.39823E+14,1.65211E+14,2.82476E+14,2.40597E+14
12/11/2011,2.39915E+14,1.65303E+14,2.82544E+14,2.40665E+14
12/12/2011,2.40353E+14,1.6574E+14,2.82879E+14,2.40999E+14
12/13/2011,2.40596E+14,1.65983E+14,2.83046E+14,2.41167E+14
12/14/2011,2.41298E+14,1.66685E+14,2.83545E+14,2.41666E+14
12/15/2011,2.44403E+14,1.67556E+14,2.85103E+14,2.42395E+14
12/16/2011,2.44561E+14,1.67713E+14,2.85232E+14,2.42522E+14
12/17/2011,2.46574E+14,1.67715E+14,2.86064E+14,2.42524E+14
12/18/2011,2.53052E+14,1.67715E+14,2.88739E+14,2.42524E+14
12/19/2011,2.5609E+14,1.68919E+14,2.90606E+14,2.43581E+14
12/20/2011,2.57243E+14,1.69023E+14,2.91149E+14,2.43654E+14
12/21/2011,2.5748E+14,1.6926E+14,2.91301E+14,2.43806E+14
12/22/2011,2.58153E+14,1.69934E+14,2.91788E+14,2.44293E+14
12/23/2011,2.58401E+14,1.70182E+14,2.91942E+14,2.44447E+14
12/24/2011,2.58535E+14,1.70316E+14,2.92036E+14,2.44541E+14
12/25/2011,2.58559E+14,1.7034E+14,2.92054E+14,2.44559E+14
12/26/2011,2.58727E+14,1.70507E+14,2.9221E+14,2.44715E+14
12/27/2011,2.59003E+14,1.70783E+14,2.92397E+14,2.44902E+14
12/28/2011,2.59198E+14,1.70978E+14,2.92501E+14,2.45006E+14
12/29/2011,2.59517E+14,1.71298E+14,2.92735E+14,2.4524E+14
12/30/2011,2.59618E+14,1.71399E+14,2.92802E+14,2.45307E+14
12/31/2011,2.59676E+14,1.71457E+14,2.92848E+14,2.45353E+14
01/01/2012,2.59761E+14,1.71542E+14,2.92931E+14,2.45436E+14
01/02/2012,2.60052E+14,1.71832E+14,2.9315E+14,2.45655E+14
01/03/2012,2.60961E+14,1.72742E+14,2.93873E+14,2.46378E+14
01/04/2012,2.62276E+14,1.74057E+14,2.94656E+14,2.47161E+14
01/05/2012,2.62995E+14,1.74776E+14,2.95161E+14,2.47666E+14
01/06/2012,2.63544E+14,1.75324E+14,2.95537E+14,2.48042E+14
01/07/2012,2.63871E+14,1.75651E+14,2.95742E+14,2.48247E+14
01/08/2012,2.63901E+14,1.75681E+14,2.95761E+14,2.48266E+14
01/09/2012,2.64532E+14,1.76313E+14,2.96187E+14,2.48692E+14
01/10/2012,2.65607E+14,1.77388E+14,2.97046E+14,2.49552E+14
01/11/2012,2.66444E+14,1.78225E+14,2.97793E+14,2.50298E+14
01/12/2012,2.66982E+14,1.78763E+14,2.98188E+14,2.50693E+14
01/13/2012,2.68637E+14,1.80417E+14,2.99127E+14,2.51632E+14
01/14/2012,2.69115E+14,1.80895E+14,2.99426E+14,2.51931E+14
01/15/2012,2.69291E+14,1.81072E+14,2.9954E+14,2.52046E+14
01/16/2012,2.69466E+14,1.81247E+14,2.99671E+14,2.52177E+14
01/17/2012,2.70718E+14,1.82218E+14,3.0053E+14,2.52905E+14
01/18/2012,2.7109E+14,1.8259E+14,3.00782E+14,2.53157E+14
01/19/2012,2.71649E+14,1.8315E+14,3.01209E+14,2.53584E+14
01/20/2012,2.71983E+14,1.83484E+14,3.0145E+14,2.53824E+14
01/21/2012,2.72087E+14,1.83587E+14,3.01517E+14,2.53892E+14
01/22/2012,2.72189E+14,1.83689E+14,3.01591E+14,2.53966E+14
01/23/2012,2.73034E+14,1.84534E+14,3.02107E+14,2.54482E+14
01/24/2012,2.73274E+14,1.84774E+14,3.0227E+14,2.54644E+14
01/25/2012,2.73825E+14,1.85315E+14,3.02599E+14,2.54969E+14
01/26/2012,2.73896E+14,1.85386E+14,3.02648E+14,2.55017E+14
01/27/2012,2.7462E+14,1.86109E+14,3.03157E+14,2.55526E+14
01/28/2012,2.74692E+14,1.86182E+14,3.03208E+14,2.55578E+14
01/29/2012,2.7473E+14,1.8622E+14,3.03226E+14,2.55595E+14
01/30/2012,2.7502E+14,1.86509E+14,3.03429E+14,2.55798E+14
01/31/2012,2.75839E+14,1.87329E+14,3.04046E+14,2.56415E+14
02/01/2012,2.76738E+14,1.88228E+14,3.04622E+14,2.56991E+14
02/02/2012,2.77077E+14,1.88567E+14,3.04882E+14,2.57252E+14
02/03/2012,2.77885E+14,1.89258E+14,3.05408E+14,2.57729E+14
